0:0:0:0:0:0:0:1 - - [11/Dec/2014:08:11:02 +0530] "GET //gadgets/ifr?url=http%3A%2F%2Flocalhost%3A9763%2Fportal%2Fgadgets%2Fshow-assets%2Fshow-assets.xml&container=default&view=default&lang=en&country=US&debug=1&nocache=1&sanitize=0&v=214468d299c47d27c0bb4826b63b9784&testmode=0&parent=https%3A%2F%2Flocalhost%3A9443&mid=0 HTTP/1.1" 200 2434 "https://localhost:9443/dashboard/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
127.0.0.1 - - [11/Dec/2014:08:11:02 +0530] "GET /portal/gadgets/show-assets/css/styles.css HTTP/1.1" 200 2083 "-" "Apache Shindig"
127.0.0.1 - - [11/Dec/2014:08:11:02 +0530] "GET /portal/gadgets/show-assets/css/bootstrap.min.css HTTP/1.1" 200 15992 "-" "Apache Shindig"
127.0.0.1 - - [11/Dec/2014:08:11:02 +0530] "GET /portal/gadgets/show-assets/show-assets.xml HTTP/1.1" 200 1781 "-" "Apache Shindig"
0:0:0:0:0:0:0:1 - - [11/Dec/2014:08:11:02 +0530] "GET /dashboard/ HTTP/1.1" 200 2599 "-" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
0:0:0:0:0:0:0:1 - - [11/Dec/2014:08:11:03 +0530] "GET //gadgets/js/pubsub-2:dynamic-height:core!core:rpc.js?container=default&nocache=0&debug=1&c=0&v=1026902a266299e7832e6c212a82f9fc&jsload=0 HTTP/1.1" 200 23879 "https://localhost:9443//gadgets/ifr?url=http%3A%2F%2Flocalhost%3A9763%2Fportal%2Fgadgets%2Fshow-assets%2Fshow-assets.xml&container=default&view=default&lang=en&country=US&debug=1&nocache=1&sanitize=0&v=214468d299c47d27c0bb4826b63b9784&testmode=0&parent=https%3A%2F%2Flocalhost%3A9443&mid=0" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
0:0:0:0:0:0:0:1 - - [11/Dec/2014:08:11:03 +0530] "GET //gadgets/js/pubsub-2:dynamic-height:core!core:rpc.js?container=default&nocache=0&debug=1&c=0&v=1026902a266299e7832e6c212a82f9fc&jsload=0 HTTP/1.1" 200 23879 "https://localhost:9443//gadgets/ifr?url=http%3A%2F%2Flocalhost%3A9763%2Fportal%2Fgadgets%2Fshow-assets%2Fshow-assets.xml&container=default&view=default&lang=en&country=US&debug=1&nocache=1&sanitize=0&v=214468d299c47d27c0bb4826b63b9784&testmode=0&parent=https%3A%2F%2Flocalhost%3A9443&mid=0" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
0:0:0:0:0:0:0:1 - - [11/Dec/2014:08:11:03 +0530] "GET //gadgets/js/core:rpc.js?container=default&nocache=0&debug=1&c=0&v=0340451bd365756d7f0c9f9ea168177b&jsload=0 HTTP/1.1" 200 33416 "https://localhost:9443//gadgets/ifr?url=http%3A%2F%2Flocalhost%3A9763%2Fportal%2Fgadgets%2Fshow-assets%2Fshow-assets.xml&container=default&view=default&lang=en&country=US&debug=1&nocache=1&sanitize=0&v=214468d299c47d27c0bb4826b63b9784&testmode=0&parent=https%3A%2F%2Flocalhost%3A9443&mid=0" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
0:0:0:0:0:0:0:1 - - [11/Dec/2014:08:11:03 +0530] "POST //rpc?st=-1%3A-1%3A*%3A*%3A*%3A0%3Adefault HTTP/1.1" 200 1473 "https://localhost:9443/dashboard/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
0:0:0:0:0:0:0:1 - - [11/Dec/2014:08:11:04 +0530] "GET /dashboard/apis/ues/layout/ HTTP/1.1" 200 5 "https://localhost:9443/dashboard/" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0"
